Local Time,Timestamp,kWh del int,kWh rec int,Vll avg mean,kVARh Q1 int,kVARh Q2 int,kVARh Q3 int,kVARh Q4 int
2023-Oct-03 22:45:00.000,2023-Oct-04 03:45:00.000,22062.65039,0,137999.4531,0,0,0,3869.023193
2023-Oct-03 23:00:00.000,2023-Oct-04 04:00:00.000,20994.84375,0,138133.2656,0,0,0,3859.866211
2023-Oct-03 23:15:00.000,2023-Oct-04 04:15:00.000,20834.18164,0,138173.2344,0,0,0,3708.831787
2023-Oct-03 23:30:00.000,2023-Oct-04 04:30:00.000,20169.23438,0,138203.3906,0,0,0,3531.041016
2023-Oct-03 23:45:00.000,2023-Oct-04 04:45:00.000,19537.74805,0,138226.0469,0,0,0,3503.319092
2023-Oct-04 00:00:00.000,2023-Oct-04 05:00:00.000,19526.94336,0,138317.0625,0,0,0,3555.753418
2023-Oct-04 00:15:00.000,2023-Oct-04 05:15:00.000,19256.28711,0,138311.9063,0,0,0,3566.958008
2023-Oct-04 00:30:00.000,2023-Oct-04 05:30:00.000,19766.55469,0,138207.7188,0,0,0,3616.686768
2023-Oct-04 00:45:00.000,2023-Oct-04 05:45:00.000,18860.58594,0,138233.125,0,0,0,3563.276611
2023-Oct-04 01:00:00.000,2023-Oct-04 06:00:00.000,18054.58203,0,138181.1406,0,0,0,3512.124023
2023-Oct-04 01:15:00.000,2023-Oct-04 06:15:00.000,18061.01367,0,138190.5313,0,0,0,3595.601807
2023-Oct-04 01:30:00.000,2023-Oct-04 06:30:00.000,19178.38672,0,138203.4688,0,0,0,3721.139893
2023-Oct-04 01:45:00.000,2023-Oct-04 06:45:00.000,18242.1875,0,138280.5938,0,0,0,3744.657715
2023-Oct-04 02:00:00.000,2023-Oct-04 07:00:00.000,18241.94922,0,138287.5156,0,0,0,3762.520264
2023-Oct-04 02:15:00.000,2023-Oct-04 07:15:00.000,18530.31445,0,138325.6875,0,0,0,3790.462402
2023-Oct-04 02:30:00.000,2023-Oct-04 07:30:00.000,18027.65625,0,138327.8906,0,0,0,3757.373535
2023-Oct-04 02:45:00.000,2023-Oct-04 07:45:00.000,18208.79492,0,138273.2813,0,0,0,3810.296875
2023-Oct-04 03:00:00.000,2023-Oct-04 08:00:00.000,18548.70703,0,138281.4531,0,0,0,3847.697266
2023-Oct-04 03:15:00.000,2023-Oct-04 08:15:00.000,17909.85156,0,138301.875,0,0,0,3801.190674
2023-Oct-04 03:30:00.000,2023-Oct-04 08:30:00.000,18206.39063,0,138339.8594,0,0,0,3824.21582
2023-Oct-04 03:45:00.000,2023-Oct-04 08:45:00.000,18529.93164,0,138337.1719,0,0,0,3868.473633
2023-Oct-04 04:00:00.000,2023-Oct-04 09:00:00.000,18273.39063,0,138238.4844,0,0,0,3701.778564
2023-Oct-04 04:15:00.000,2023-Oct-04 09:15:00.000,18735.92969,0,138207.2813,0,0,0,3668.175293
2023-Oct-04 04:30:00.000,2023-Oct-04 09:30:00.000,18885.51172,0,138202.3906,0,0,0,3646.406006
2023-Oct-04 04:45:00.000,2023-Oct-04 09:45:00.000,18721.0332,0,138202.6094,0,0,0,3597.627441
2023-Oct-04 05:00:00.000,2023-Oct-04 10:00:00.000,18877.08398,0,138152.5,0,0,0,3571.54541
2023-Oct-04 05:15:00.000,2023-Oct-04 10:15:00.000,19564.87305,0,138123.5,0,0,0,3552.704102
2023-Oct-04 05:30:00.000,2023-Oct-04 10:30:00.000,18978.96484,0,138107.375,0,0,0,3428.275879
2023-Oct-04 05:45:00.000,2023-Oct-04 10:45:00.000,18749.80273,0,138220.7969,0,0,0,3385.001709
2023-Oct-04 06:00:00.000,2023-Oct-04 11:00:00.000,19251.85742,0,138260.4375,0,0,0,3387.519043
2023-Oct-04 06:15:00.000,2023-Oct-04 11:15:00.000,19209.65039,0,138243.0156,0,0,0,3307.104736
2023-Oct-04 06:30:00.000,2023-Oct-04 11:30:00.000,19615.20703,0,138137.7188,0,0,0,3193.87793
2023-Oct-04 06:45:00.000,2023-Oct-04 11:45:00.000,19054.88281,0,138137.4375,0,0,0,3015.762451
2023-Oct-04 07:00:00.000,2023-Oct-04 12:00:00.000,19082.66602,0,138292.0781,0,0,0,2989.991455
2023-Oct-04 07:15:00.000,2023-Oct-04 12:15:00.000,18852.91016,0,138440.4063,0,0,0,2934.651367
2023-Oct-04 07:30:00.000,2023-Oct-04 12:30:00.000,18489.28711,0,138339.5156,0,0,0,2803.499023
2023-Oct-04 07:45:00.000,2023-Oct-04 12:45:00.000,18218.02734,0,138260.6563,0,0,0,2709.193604
2023-Oct-04 08:00:00.000,2023-Oct-04 13:00:00.000,18062.64844,0,138202.4063,0,0,0,2720.831055
2023-Oct-04 08:15:00.000,2023-Oct-04 13:15:00.000,18833.74414,0,138174.4688,0,0,0,2820.347656
2023-Oct-04 08:30:00.000,2023-Oct-04 13:30:00.000,18930.56445,0,138083.7188,0,0,0,2706.723877
2023-Oct-04 08:45:00.000,2023-Oct-04 13:45:00.000,18981.33008,0,137942.4688,0,0,0,2554.054199
2023-Oct-04 09:00:00.000,2023-Oct-04 14:00:00.000,19898.13086,0,137856.7656,0,0,0,2573.651367
2023-Oct-04 09:15:00.000,2023-Oct-04 14:15:00.000,19530.58398,0,137854.5938,0,0,0,2577.054443
2023-Oct-04 09:30:00.000,2023-Oct-04 14:30:00.000,19656.35742,0,137733.4375,0,0,0,2464.327637
