Local Time,Timestamp,kWh del int,kWh rec int,Vll avg mean,kVARh Q1 int,kVARh Q2 int,kVARh Q3 int,kVARh Q4 int
2023-Oct-03 01:15:00.000,2023-Oct-03 06:15:00.000,331.8096924,0,136282.5938,58.8719101,0,0,0
2023-Oct-03 01:30:00.000,2023-Oct-03 06:30:00.000,327.7539673,0,136423.9688,61.47628021,0,0,0
2023-Oct-03 01:45:00.000,2023-Oct-03 06:45:00.000,326.9761658,0,136455.5781,60.24889755,0,0,0
2023-Oct-03 02:00:00.000,2023-Oct-03 07:00:00.000,324.6654968,0,136473.5625,58.19291687,0,0,0
2023-Oct-03 02:15:00.000,2023-Oct-03 07:15:00.000,324.0919189,0,136485.9688,59.15637207,0,0,0
2023-Oct-03 02:30:00.000,2023-Oct-03 07:30:00.000,326.4268799,0,136591.9531,63.79957581,0,0,0
2023-Oct-03 02:45:00.000,2023-Oct-03 07:45:00.000,322.5171814,0,136464.0156,61.824543,0,0,0
2023-Oct-03 03:00:00.000,2023-Oct-03 08:00:00.000,319.8561096,0,136568.2188,60.77325821,0,0,0
2023-Oct-03 03:15:00.000,2023-Oct-03 08:15:00.000,320.5213623,0,136507.375,58.4313736,0,0,0
2023-Oct-03 03:30:00.000,2023-Oct-03 08:30:00.000,322.6990356,0,136421.0156,60.89202881,0,0,0
2023-Oct-03 03:45:00.000,2023-Oct-03 08:45:00.000,322.1567688,0,136553.9375,62.1741066,0,0,0
2023-Oct-03 04:00:00.000,2023-Oct-03 09:00:00.000,325.2999268,0,136629.1406,63.57325745,0,0,0
2023-Oct-03 04:15:00.000,2023-Oct-03 09:15:00.000,327.0817871,0,136322.5938,62.47491455,0,0,0
2023-Oct-03 04:30:00.000,2023-Oct-03 09:30:00.000,331.747345,0,135625.3594,58.15647507,0,0,0
2023-Oct-03 04:45:00.000,2023-Oct-03 09:45:00.000,337.9696655,0,135604.7188,58.76158142,0,0,0
2023-Oct-03 05:00:00.000,2023-Oct-03 10:00:00.000,347.073822,0,135603.8906,60.51215363,0,0,0
2023-Oct-03 05:15:00.000,2023-Oct-03 10:15:00.000,357.9012146,0,135432.1094,62.08119202,0,0,0
2023-Oct-03 05:30:00.000,2023-Oct-03 10:30:00.000,361.3230896,0,135343.5781,61.58485413,0,0,0
2023-Oct-03 05:45:00.000,2023-Oct-03 10:45:00.000,342.3377686,0,135559,66.60837555,0,0,0
2023-Oct-03 06:00:00.000,2023-Oct-03 11:00:00.000,328.0294189,0,135894.4688,77.49059296,0,0,0
2023-Oct-03 06:15:00.000,2023-Oct-03 11:15:00.000,345.3723145,0,135883,85.98316193,0,0,0
2023-Oct-03 06:30:00.000,2023-Oct-03 11:30:00.000,349.5689697,0,135808.9531,89.26586914,0,0,0
2023-Oct-03 06:45:00.000,2023-Oct-03 11:45:00.000,365.8108215,0,135766.2813,94.21157837,0,0,0
2023-Oct-03 07:00:00.000,2023-Oct-03 12:00:00.000,368.8430176,0,135811.0156,96.66750336,0,0,0
2023-Oct-03 07:15:00.000,2023-Oct-03 12:15:00.000,377.0163574,0,135917.0781,94.45336151,0,0,0
2023-Oct-03 07:30:00.000,2023-Oct-03 12:30:00.000,381.0254517,0,135850.1094,95.99452209,0,0,0
2023-Oct-03 07:45:00.000,2023-Oct-03 12:45:00.000,392.872467,0,135750.9219,112.4199295,0,0,0
2023-Oct-03 08:00:00.000,2023-Oct-03 13:00:00.000,375.3497314,0,135890.2188,110.4435883,0,0,0
2023-Oct-03 08:15:00.000,2023-Oct-03 13:15:00.000,370.5017395,0,135640.7188,107.9268341,0,0,0
2023-Oct-03 08:30:00.000,2023-Oct-03 13:30:00.000,402.102417,0,135216.2031,126.3904724,0,0,0
2023-Oct-03 08:45:00.000,2023-Oct-03 13:45:00.000,412.3195801,0,134780.625,136.7806091,0,0,0
2023-Oct-03 09:00:00.000,2023-Oct-03 14:00:00.000,417.4546814,0,134429.625,145.0426331,0,0,0
2023-Oct-03 09:15:00.000,2023-Oct-03 14:15:00.000,428.5527344,0,134381.8906,149.9639282,0,0,0
2023-Oct-03 09:30:00.000,2023-Oct-03 14:30:00.000,423.707489,0,134279.6875,150.7414856,0,0,0
2023-Oct-03 09:45:00.000,2023-Oct-03 14:45:00.000,434.8074036,0,134349.1875,155.3787994,0,0,0
2023-Oct-03 10:00:00.000,2023-Oct-03 15:00:00.000,426.444397,0,134822.6094,154.1334229,0,0,0
2023-Oct-03 10:15:00.000,2023-Oct-03 15:15:00.000,422.6425476,0,135088.0469,152.4813385,0,0,0
